# main 53679a8
# go1.27.1 darwin/arm64, recorded 2026-09-04T16:02Z
# go test -run='^$' -bench=. -benchmem -benchtime=100ms -count=6
goos: darwin
goarch: arm64
pkg: github.com/joshmedeski/sesh/v2/lister
cpu: Apple M4 Max
BenchmarkIconResolverWildcard/n=10/hit-last-16                	   27522	      4396 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/hit-last-16                	   27416	      4411 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/hit-last-16                	   27390	      4342 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=10/hit-last-16                	   27439	      4335 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/miss-16                   	    2704	     44023 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/miss-16                   	    2786	     43816 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/miss-16                   	    2695	     43663 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/miss-16                   	    2677	     44666 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/miss-16                   	    2710	     43869 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/miss-16                   	    2634	     43552 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/hit-last-16               	    2857	     52339 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/hit-last-16               	    2611	     45998 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/hit-last-16               	    2779	     43833 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/hit-last-16               	    2683	     43836 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/hit-last-16               	    2542	     44307 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=100/hit-last-16               	    2781	     43991 ns/op	       0 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/miss-16                  	     268	    445054 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/miss-16                  	     266	    444256 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/miss-16                  	     276	    448200 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/miss-16                  	     267	    446185 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/miss-16                  	     258	    456249 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/miss-16                  	     260	    454636 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/hit-last-16              	     265	    451401 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/hit-last-16              	     267	    444873 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/hit-last-16              	     268	    447227 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/hit-last-16              	     272	    450099 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/hit-last-16              	     267	    443372 ns/op	       5 B/op	       0 allocs/op
BenchmarkIconResolverWildcard/n=1000/hit-last-16              	     260	    451093 ns/op	       5 B/op	       0 allocs/op
BenchmarkFilterAliases/n=10/empty-16                          	  285300	       388.8 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/empty-16                          	  316660	       388.0 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/empty-16                          	  315782	       380.9 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/empty-16                          	  335835	       384.5 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/empty-16                          	  339726	       388.5 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/empty-16                          	  295608	       391.6 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/a-16                              	  314451	       401.7 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/a-16                              	  282139	       410.2 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/a-16                              	  307639	       403.7 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/a-16                              	  310665	       399.4 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/a-16                              	  306744	       393.6 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/a-16                              	  312099	       386.4 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/al7-16                            	  288970	       433.7 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/al7-16                            	  284056	       462.0 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/al7-16                            	  282774	       461.9 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/al7-16                            	  252414	       439.0 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/al7-16                            	  247159	       434.6 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=10/al7-16                            	  295972	       432.2 ns/op	    1664 B/op	       3 allocs/op
BenchmarkFilterAliases/n=100/empty-16                         	   57332	      2198 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/empty-16                         	   57108	      2206 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/empty-16                         	   54220	      3031 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/empty-16                         	   44514	      2591 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/empty-16                         	   46250	      2474 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/empty-16                         	   51535	      2275 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/a-16                             	   53472	      2269 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/a-16                             	   53206	      2209 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/a-16                             	   55394	      2215 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/a-16                             	   54409	      2193 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/a-16                             	   55801	      2214 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/a-16                             	   53385	      3739 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/al7-16                           	   48738	      2467 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/al7-16                           	   49075	      2440 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/al7-16                           	   50148	      2426 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/al7-16                           	   47506	      2518 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/al7-16                           	   47640	      2526 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=100/al7-16                           	   48378	      2436 ns/op	   10104 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/empty-16                        	    5006	     22691 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/empty-16                        	    5884	     22559 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/empty-16                        	    5149	     23146 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/empty-16                        	    5275	     23486 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/empty-16                        	    5122	     22892 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/empty-16                        	    5532	     22345 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/a-16                            	    5851	     22489 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/a-16                            	    5552	     23040 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/a-16                            	    5305	     22856 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/a-16                            	    5584	     22630 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/a-16                            	    5592	     23170 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/a-16                            	    5110	     22911 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/al7-16                          	    5158	     24717 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/al7-16                          	    4551	     24800 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/al7-16                          	    5169	     24738 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/al7-16                          	    4810	     24726 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/al7-16                          	    4858	     24784 ns/op	   89896 B/op	       7 allocs/op
BenchmarkFilterAliases/n=1000/al7-16                          	    4707	     25563 ns/op	   89896 B/op	       7 allocs/op
BenchmarkView/n=10-16                                         	    8289	     14190 ns/op	    2545 B/op	      66 allocs/op
BenchmarkView/n=10-16                                         	    8674	     14235 ns/op	    2545 B/op	      66 allocs/op
BenchmarkView/n=10-16                                         	    8484	     14032 ns/op	    2545 B/op	      66 allocs/op
BenchmarkView/n=10-16                                         	    9562	     12792 ns/op	    2545 B/op	      66 allocs/op
BenchmarkView/n=10-16                                         	    8856	     13885 ns/op	    2545 B/op	      66 allocs/op
BenchmarkView/n=10-16                                         	    9466	     12650 ns/op	    2545 B/op	      66 allocs/op
BenchmarkView/n=100-16                                        	    3255	     37665 ns/op	    6044 B/op	     152 allocs/op
BenchmarkView/n=100-16                                        	    3129	     38384 ns/op	    6044 B/op	     152 allocs/op
BenchmarkView/n=100-16                                        	    3681	     33063 ns/op	    6044 B/op	     152 allocs/op
BenchmarkView/n=100-16                                        	    3142	     39400 ns/op	    6044 B/op	     152 allocs/op
BenchmarkView/n=100-16                                        	    3151	     37999 ns/op	    6044 B/op	     152 allocs/op
BenchmarkView/n=100-16                                        	    3138	     38575 ns/op	    6044 B/op	     152 allocs/op
BenchmarkView/n=1000-16                                       	    3186	     37635 ns/op	    4525 B/op	     151 allocs/op
BenchmarkView/n=1000-16                                       	    3378	     37661 ns/op	    4524 B/op	     151 allocs/op
BenchmarkView/n=1000-16                                       	    3109	     37820 ns/op	    4525 B/op	     151 allocs/op
BenchmarkView/n=1000-16                                       	    3302	     37711 ns/op	    4524 B/op	     151 allocs/op
BenchmarkView/n=1000-16                                       	    3720	     33033 ns/op	    4524 B/op	     151 allocs/op
BenchmarkView/n=1000-16                                       	    3219	     38173 ns/op	    4525 B/op	     151 allocs/op
PASS
ok  	github.com/joshmedeski/sesh/v2/picker	44.535s
